1.664	-23.912	-74.253	0.361	0	0	0	1	0
1.664	-25.775	-73.272	0.308	0	0	0	1	0
1.664	-27.627	-72.291	0.255	0	0	0	1	0
1.664	-29.467	-71.311	0.203	0	0	0	1	0
1.664	-31.295	-70.332	0.151	0	0	0	1	0
1.664	-33.111	-69.355	0.1	0	0	0	1	0
1.664	-34.915	-68.378	0.049	0	0	0	1	0
1.664	-36.708	-67.403	-0.001	0	0	0	1	0
1.664	-38.489	-66.429	-0.05	0	0	0	1	0
1.664	-40.259	-65.456	-0.098	0	0	0	0	0
1.664	-42.018	-64.483	-0.146	0	0	0	0	0
1.664	-43.766	-63.512	-0.192	0	0	0	0	0
1.664	-45.503	-62.542	-0.238	0	0	0	0	0
1.664	-47.228	-61.573	-0.281	0	0	0	0	0
1.664	-48.943	-60.605	-0.324	0	0	0	0	0
1.664	66.354	-40.986	1.194	0	0	0	0	0
1.664	65.126	-40.721	1.182	0	0	0	0	0
1.664	63.908	-40.457	1.17	0	0	0	0	0
1.664	62.701	-40.194	1.158	0	0	0	0	0
1.664	61.504	-39.933	1.146	0	0	0	0	0
1.664	60.317	-39.672	1.135	0	0	0	0	0
1.664	59.141	-39.412	1.123	0	0	0	0	0
1.664	57.975	-39.153	1.111	0	0	0	0	0
1.664	56.82	-38.895	1.099	0	0	0	0	0
1.664	55.674	-38.638	1.087	0	0	0	0	0
1.664	54.539	-38.382	1.076	0	0	0	0	0
1.664	53.413	-38.127	1.065	0	0	0	0	0
1.664	52.297	-37.873	1.053	0	0	0	0	0
1.664	51.191	-37.62	1.041	0	0	0	0	0
1.664	50.095	-37.367	1.03	0	0	0	0	0
1.664	49.008	-37.116	1.018	0	0	0	0	0
1.664	47.93	-36.865	1.007	0	0	0	0	0
1.664	46.862	-36.615	0.996	0	0	0	0	0
1.664	45.803	-36.367	0.984	0	0	0	0	0
1.664	44.753	-36.119	0.973	0	0	0	0	0
1.664	43.712	-35.871	0.962	0	0	0	0	0
1.664	42.68	-35.625	0.95	0	0	0	0	0
1.664	41.657	-35.379	0.939	0	0	0	0	0
1.664	40.643	-35.135	0.927	0	0	0	0	0
1.664	39.638	-34.891	0.916	0	0	0	0	0
1.664	38.641	-34.648	0.904	0	0	0	0	0
1.664	37.653	-34.406	0.893	0	0	0	0	0
1.664	36.674	-34.164	0.881	0	0	0	0	0
1.664	35.703	-33.924	0.869	0	0	0	0	0
1.664	34.741	-33.684	0.858	0	0	0	0	0
1.664	33.787	-33.445	0.846	0	0	0	0	0
1.664	32.842	-33.207	0.834	0	0	0	0	0
1.664	31.904	-32.969	0.823	0	0	0	0	0
1.664	30.974	-32.732	0.811	0	0	0	0	0
1.664	30.053	-32.496	0.799	0	0	0	0	0
1.664	29.14	-32.261	0.787	0	0	0	0	0
1.664	28.235	-32.026	0.775	0	0	0	0	0
1.664	27.337	-31.793	0.762	0	0	0	0	0
1.664	26.447	-31.56	0.75	0	0	0	0	0
1.664	25.566	-31.327	0.737	0	0	0	0	0
1.664	24.691	-31.096	0.725	0	0	0	0	0
1.664	23.824	-30.865	0.713	0	0	0	0	0
1.664	22.965	-30.635	0.699	0	0	0	0	0
1.664	22.113	-30.405	0.687	0	0	0	0	0
1.664	21.269	-30.176	0.674	0	0	0	0	0
1.664	20.431	-29.948	0.66	0	0	0	0	0
